Time_Index,FO6,NG_ISNE_LNG,NG_Algonquin,NG_Dracut,NG_Iroquois Z2,NG_Tenn Z6
4288,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4289,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4290,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4291,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4292,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4293,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4294,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4295,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4296,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4297,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4298,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4299,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4300,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4301,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4302,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4303,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4304,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4305,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4306,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4307,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4308,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4309,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4310,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4311,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4312,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4313,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4314,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4315,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4316,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4317,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4318,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4319,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4320,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4321,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4322,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4323,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4324,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4325,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4326,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4327,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4328,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4329,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4330,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4331,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4332,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4333,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4334,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4335,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4336,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4337,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4338,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4339,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4340,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4341,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4342,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4343,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4344,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4345,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4346,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4347,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4348,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4349,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4350,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4351,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4352,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4353,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4354,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4355,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4356,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4357,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4358,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4359,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4360,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4361,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4362,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4363,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4364,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4365,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4366,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4367,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4368,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4369,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4370,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4371,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4372,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4373,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4374,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4375,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4376,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4377,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4378,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4379,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4380,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4381,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4382,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4383,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4384,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4385,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4386,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4387,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4388,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4389,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4390,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4391,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4392,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4393,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4394,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4395,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4396,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4397,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4398,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4399,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4400,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4401,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4402,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4403,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4404,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4405,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4406,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4407,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4408,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4409,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4410,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4411,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4412,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4413,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4414,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4415,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4416,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4417,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4418,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4419,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4420,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4421,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4422,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4423,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4424,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4425,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4426,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4427,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4428,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4429,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4430,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4431,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4432,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4433,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4434,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4435,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4436,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4437,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4438,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4439,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4440,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4441,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4442,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4443,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4444,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4445,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4446,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4447,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4448,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4449,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4450,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4451,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4452,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4453,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4454,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4455,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4456,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4457,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4458,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4459,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4460,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4461,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4462,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4463,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4464,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4465,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4466,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4467,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4468,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4469,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4470,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4471,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4472,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4473,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4474,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4475,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4476,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4477,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4478,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4479,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4480,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4481,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4482,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4483,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4484,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4485,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4486,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4487,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4488,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4489,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4490,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4491,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4492,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4493,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4494,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4495,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4496,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4497,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4498,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4499,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4500,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4501,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4502,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4503,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4504,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4505,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4506,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4507,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4508,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4509,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4510,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4511,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4512,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4513,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4514,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4515,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4516,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4517,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4518,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4519,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4520,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4521,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4522,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4523,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4524,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4525,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4526,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4527,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4528,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4529,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4530,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4531,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4532,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4533,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4534,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4535,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4536,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4537,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4538,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4539,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4540,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4541,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4542,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4543,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4544,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4545,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4546,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4547,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4548,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4549,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4550,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4551,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4552,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4553,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4554,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4555,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4556,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4557,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4558,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4559,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4560,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4561,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4562,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4563,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4564,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4565,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4566,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4567,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4568,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4569,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4570,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4571,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4572,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4573,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4574,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4575,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4576,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4577,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4578,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4579,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4580,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4581,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4582,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4583,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4584,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4585,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4586,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4587,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4588,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4589,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4590,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4591,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4592,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4593,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4594,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4595,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4596,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4597,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4598,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4599,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4600,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4601,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4602,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4603,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4604,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4605,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4606,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4607,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4608,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4609,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4610,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4611,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4612,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4613,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4614,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4615,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4616,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4617,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4618,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4619,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4620,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4621,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4622,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4623,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4624,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4625,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4626,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4627,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4628,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4629,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4630,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4631,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4632,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4633,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4634,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4635,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4636,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4637,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4638,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4639,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4640,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4641,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4642,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4643,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4644,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4645,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4646,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4647,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4648,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4649,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4650,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4651,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4652,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
4653,13.54389,8.319825049,3.649677419,3.649677419,3.213064516,3.716612903
